lat,lng
53.8450,-0.4270
-19.5358,-49.4858
34.9189,135.4941
45.2333,19.7167
42.9108,12.3374
40.9902,-73.7773
-1.9525,30.4378
33.8659,-84.6840
48.9878,2.2997
11.8425,75.5094
19.2619,121.4753
39.0223,-84.7217
40.2962,-75.1393
33.9379,-84.2065
37.5635,-1.8072
40.8268,-73.6765
9.9000,2.9333
41.1981,36.7261
26.2197,86.0853
37.0150,68.4672
-32.7564,-63.7889
26.1497,50.4653
26.2186,50.4756
4.7333,27.7000
22.6600,70.7300
21.9100,75.7000
29.5667,76.7833
25.2378,84.1017
36.2708,43.3775
36.2583,41.9431
33.9326,35.5890
-24.7000,45.0667
-22.9000,43.5833
-17.3000,49.4167
-25.1667,46.2000
-22.3000,47.2000
-15.9167,45.8333
-17.1667,46.5667
-21.6500,47.5833
-18.9833,45.6833
-19.2000,47.4833
-19.3500,46.0000
-23.8000,44.3000
-19.6400,47.1580
-16.4333,49.8500
-15.4000,49.6500
-20.3333,44.5000
-23.4500,47.2667
-20.7790,47.0770
-20.2000,47.3167
-21.5333,47.3000
-25.2786,-57.1705
50.1167,26.8000
52.9010,-1.5520
26.0392,86.0590
45.7000,21.2333
34.4818,-118.6316
38.6155,-90.1304
-14.0564,32.0411
30.4019,-91.0020
9.8833,-2.9167
32.0247,-8.9153
34.1192,-83.9903
33.8185,-84.3254
-12.1600,-39.3319
21.5012,-158.0178
11.7411,79.0770
53.5264,-114.0069
55.3097,10.7917
48.4264,-123.3228
-9.6844,-36.3042
-32.8000,-71.1667
41.7167,12.6667
45.2317,5.6831
5.0128,-74.4731
28.2467,-80.7387
26.7403,83.8889
-7.8450,-35.3200
39.6568,-119.6694
44.0925,6.2356
11.1200,77.8000
25.7952,87.1089
25.8513,87.0930
25.0500,87.8400
39.7994,-76.9642
53.3097,-6.2853
62.6000,25.7250
10.4914,105.1783
10.5408,105.2244
45.2099,-93.3893
-32.7167,-60.7333
49.5480,17.7347
-33.7511,150.6942
48.4878,-122.6292
-6.7289,-38.4489
45.3588,9.3238
44.9667,-75.6500
-12.7278,-39.1819
-21.9769,-51.6519
33.9932,-81.0936
40.7314,-73.3248
25.7671,85.8792
35.8772,14.5381
12.0935,75.2025
13.4125,-6.5953
16.7667,78.1500
40.0375,-76.2162
9.6000,124.0167
4.4167,32.5667
49.0592,2.0625
36.0565,139.3205
52.0808,4.7486
35.7191,0.5202
11.6324,78.1695
13.1117,-7.6514
55.5319,12.2194
39.4714,-0.7197
22.1500,71.9000
53.1721,6.6093
34.8500,-89.9921
12.7514,77.8017
31.9400,51.6478
45.7744,4.7775
44.2500,-76.7500
-26.8428,26.7744
17.5011,78.1242
10.6028,76.6444
13.4822,-88.4653
38.0767,140.1386
58.1700,13.5551
34.9710,-78.9597
53.8554,-2.1756
38.0419,-1.4907
-20.7253,139.4950
43.9000,11.0000
21.7436,84.3485
-26.4794,-56.0961
42.0604,-72.0338
18.6697,79.6767
34.8742,71.1528
7.4263,122.8084
8.6526,-83.1733
42.2129,-88.2494
38.3667,15.8500
-4.1389,-45.1200
32.4839,35.6969
0.2000,35.1000
36.4792,140.3762
21.1280,-102.0060
32.7972,74.0639
45.5333,-73.8833
-13.8128,-41.2969
42.5193,12.5151
-19.6500,46.7333
8.6892,-73.6653
5.6795,-6.4207
50.4931,2.9581
25.9741,87.4062
43.1350,-75.3404
49.8833,19.5000
34.6833,-5.4500
-25.0333,46.8167
14.6733,120.9690
39.9311,48.3697
52.5883,14.6667
-28.4589,-52.8208
-10.7408,-40.1328
14.2495,13.1092
43.4533,5.8619
51.5636,5.4608
38.7884,-76.9727
23.3026,78.4408
10.6810,76.6611
-25.9693,-54.5697
5.8620,10.4675
15.5526,77.9315
30.3986,75.5614
-14.6939,-74.1241
59.1243,15.1457
40.5000,95.8000
56.1855,50.8944
48.9933,1.7358
33.6390,-97.1487
41.5222,1.7494
46.4186,15.8714
-24.1850,-48.5328
26.8394,109.1770
40.7031,-73.4678
14.3833,-90.3667
9.1312,78.1687
35.5158,0.3017
46.6219,18.8558
38.7884,-90.2077
43.2086,13.2841
53.6483,-2.3167
40.3333,70.4500
13.8153,-2.9650
39.0722,-0.2658
56.8614,24.3500
19.1833,-70.1000
13.8206,102.0589
11.9833,124.8167
16.5394,121.5636
25.4077,86.3803
3.6667,27.8833
3.8100,23.6700
25.3994,86.9257
18.7500,99.1167
41.8805,-80.7984
47.4467,-122.1430
-1.5478,-47.1189
-4.4078,-40.4378
40.8597,-8.6253
49.0108,2.0386
42.9467,-87.8641
16.9407,80.7840
37.5553,15.1453
43.4058,6.0617
14.0297,74.5280
-15.2333,50.4500
35.6200,11.0000
16.7775,121.0878
0.7128,-51.4128
13.9003,-89.9321
32.7600,-5.7233
9.4667,125.5767
35.3333,0.3414
14.8911,100.4031
44.0881,12.3933
16.7487,100.2683
-4.5639,-38.9219
55.6402,13.2093
4.3667,-7.7167
20.4656,-98.2019
37.4994,13.2650
44.8514,34.9725
52.5833,58.3167
48.0936,38.6053
40.2000,16.6667
-12.7883,45.2728
26.4395,89.9631
38.6933,-9.3569
-26.0700,-65.9800
46.2918,7.5320
51.2336,2.9756
8.3018,30.1418
50.7525,6.8378
51.3000,22.8833
45.6333,9.3167
40.9053,29.1965
40.6840,-73.7077
53.4430,-1.9490
52.0158,85.9097
40.0189,119.7848
20.9500,-103.0167
41.6695,-87.9838
-4.3800,-44.6700
45.9833,12.7000
41.1165,-83.1805
45.6833,9.2333
46.1742,23.9225
-32.7009,-57.6323
-17.1658,-40.3300
24.3600,-101.9300
40.0324,-86.4551
26.7114,85.6797
49.4219,10.9583
39.8772,3.0164
42.0365,0.1272
49.5258,-96.6839
5.9639,-75.9775
39.0728,44.3869
50.4092,4.3242
39.9667,69.1333
24.7219,87.8572
-40.2250,175.5650
36.2452,1.0457
26.7632,84.4670
11.5150,78.0908
46.0603,6.5786
-6.0339,-37.0200
8.3552,77.3283
38.3045,141.0591
22.2833,39.1000
52.4167,31.3167
17.5241,78.3242
40.7472,-86.3520
50.8420,-1.1200
10.0605,76.4614
-29.2000,29.9833
9.7444,124.5754
46.2500,6.9500
26.1833,56.2500
25.5999,85.5479
32.8019,51.6636
17.5388,120.7167
59.6833,30.4333
43.6103,1.4986
43.7167,21.3667
50.4128,9.0092
50.0687,22.2291
14.0567,101.3739
50.7370,5.6958
45.6833,8.7000
36.1231,37.3369
36.6958,43.3519
14.4833,-89.6494
51.2563,7.7562
-13.4869,-39.0439
32.5000,34.9167
50.3500,106.4500
50.7470,6.4907
31.9833,35.7667
-13.2308,30.2339
42.2567,-72.5793
46.9553,7.4833
45.9167,10.8833
26.7000,93.9667
42.0521,-71.8485
55.9178,39.1750
11.0758,79.5608
48.0750,8.6385
48.8456,2.1869
-9.7024,33.2697
59.5141,15.9915
40.3667,45.1333
34.4814,136.8434
45.7300,-74.1300
-11.6258,-46.8203
50.8975,7.8742
55.9128,49.3017
45.4540,28.2807
47.3907,35.0027
11.7333,75.5333
26.2258,60.2142
34.5891,103.5081
26.5500,86.4500
28.9838,-95.9601
-21.9950,-42.9139
41.7904,0.8056
24.6997,102.4872
38.9961,-3.3724
38.7538,-82.9445
23.9467,76.0882
-23.4136,-58.9144
40.8742,-81.3971
48.0158,9.5010
36.8144,-2.5717
50.8847,3.8925
39.0722,-3.6144
51.7453,14.6478
55.1333,27.6833
-15.5128,167.1735
-2.9300,132.3031
52.8000,51.1667
31.8021,-85.9664
-38.2500,144.5170
-3.7269,-44.2228
33.1254,-86.7449
38.9577,-90.2156
34.1923,133.8414
46.1161,8.2911
27.7556,-98.0653
-31.9650,141.4511
29.9122,53.3083
44.2773,-88.2641
13.4631,-11.3797
17.9540,120.5270
44.1778,43.5000
42.1295,-70.9100
-9.5319,-36.9850
50.9053,7.5422
32.9500,11.8658
-44.0330,171.7720
1.4556,33.7781
20.2885,82.7606
38.9261,-8.8708
13.5139,-88.3847
9.3833,76.6333
47.0196,-65.5072
34.9078,-76.8987
12.1077,79.2452
37.5777,110.0658
25.7140,85.9212
-27.4300,29.1600
20.2764,100.4131
52.5833,32.7667
52.5222,8.1956
17.4031,79.8567
51.9340,1.2660
48.0058,10.5969
-23.9333,-64.7833
11.8050,15.8648
-31.5833,-63.5333
40.5878,23.0314
31.6956,-89.1449
7.0903,-2.0250
30.5819,-88.2128
25.4014,86.1165
40.1735,-76.8655
-11.7108,-40.1489
41.2100,1.6736
47.1833,19.3167
53.4010,-3.1110
51.5207,0.2956
34.6746,132.5384
14.4333,121.4500
38.2067,-85.2292
36.2861,5.6071
-12.2586,44.5303
51.0957,4.5056
37.4420,103.3811
49.3494,7.2594
36.2667,3.0333
41.2396,-81.3456
46.5667,40.6500
-13.1128,-38.8958
52.5580,-0.1300
12.8924,80.0808
42.1330,24.5330
36.7696,35.7887
6.3967,2.5853
38.0886,-0.7236
44.3833,11.3333
10.6333,-61.3833
41.1722,-111.9576
50.8100,-1.9000
44.5545,-73.2168
40.6192,43.9721
18.5667,-70.8833
35.7526,-0.0170
-23.3972,-47.0028
35.7408,-81.7002
8.2466,77.2617
44.9247,-0.4867
-18.2528,49.2675
41.5922,-71.2745
11.1000,76.1972
39.2701,-77.1957
-5.5036,-41.3233
-8.7208,-39.1150
35.5307,105.0207
47.4949,-122.2410
47.5533,7.9472
-7.4267,-79.5038
-3.9508,-40.4728
26.4708,85.7031
26.0619,87.1751
38.9810,-77.0028
47.4764,8.7697
52.6500,16.8167
53.5339,33.7281
5.4906,-70.4092
51.1081,10.6467
57.6833,46.6000
52.7599,-1.9388
52.4294,19.4619
39.0578,-76.9488
50.4883,30.3331
6.6333,1.9000
36.0962,113.4190
18.6000,-70.9200
53.1389,17.5994
-29.5500,-55.1308
12.7660,75.1220
20.8100,-98.1800
-21.9500,47.4333
53.4050,23.4967
26.5900,88.5890
48.9881,22.1567
9.4400,76.5400
13.7270,100.2153
38.2833,113.8670
4.2617,-73.5642
44.7500,21.5167
55.8010,-4.3890
36.4008,106.7351
52.6072,8.3711
28.7752,-82.0075
-20.2582,57.7545
40.1125,-8.2469
53.4833,26.7333
38.2667,16.3000
-25.4800,-57.2300
26.1145,87.1590
5.5267,22.5856
50.6394,5.7942
-7.4819,-36.1350
36.1167,6.7833
18.5986,-99.3694
54.1167,36.5000
-37.2463,-73.3175
7.0061,-73.9089
36.3330,-86.7026
25.8440,86.9697
50.8936,4.3853
5.5194,-7.3275
45.5543,12.2994
27.8897,-101.4233
23.6494,120.4250
49.2183,12.6658
51.5000,7.6167
-34.8431,-56.0349
46.3115,-119.3999
26.1388,86.9944
7.7362,124.0818
51.0566,4.6292
-4.0692,-78.9567
55.8406,12.0637
16.1000,-97.1500
42.9063,-85.8269
15.8274,80.1909
0.0500,35.7200
41.3118,-81.3450
56.3404,-2.7955
49.9624,8.9533
8.6603,99.3768
35.6613,111.1049
12.1500,122.0000
35.2478,36.5725
38.7961,26.9756
48.2500,11.6500
38.2497,-85.6384
31.7315,-93.0975
9.7997,77.2372
10.3667,76.1500
5.0167,-9.0333
-5.8900,-42.6378
21.1300,-105.0600
13.4103,-6.3867
-35.0000,-71.3833
9.1256,124.6756
38.7553,-8.9608
-23.7678,-52.4439
50.5531,6.7661
37.9467,23.6250
7.7480,124.1842
-11.7300,-40.5550
39.5692,-0.3330
16.8711,99.1250
26.3023,85.7476
33.7635,-116.4271
40.1986,-92.5752
50.5094,12.4000
12.9607,74.9332
34.2957,-4.2885
-1.3500,29.7000
51.4080,-0.9470
26.1262,87.2300
38.8896,-77.2056
-32.2378,-53.0869
25.2645,86.0598
10.7256,78.1354
34.4375,73.2203
-37.1667,-62.7333
15.5106,97.8533
51.5158,5.5022
13.4983,-89.0284
37.6660,-77.4838
43.6581,7.1214
-28.1833,30.1500
40.6728,-4.0889
-18.7100,48.2700
12.6317,79.2164
51.3867,5.4456
25.1194,66.7319
11.8550,3.2892
26.1149,86.9905
13.0667,123.6000
45.4333,10.8333
58.4667,92.1333
34.9203,40.5594
11.1811,-60.7333
-34.0231,20.4400
35.4344,137.1307
16.4000,122.2167
13.6500,78.6333
24.5601,114.8943
24.6076,114.9939
23.6500,89.0333
27.0782,105.5256
48.4306,-123.4147
40.9961,17.2203
44.9221,-123.3130
13.1637,76.6664
13.2465,74.8444
55.8747,-3.1031
39.1869,-76.6331
5.2978,-75.8828
8.7297,78.1169
13.6575,6.6958
45.7333,12.2333
33.6422,36.2978
13.2019,-16.7339
40.4860,-81.4401
51.0000,23.1667
-17.8419,-42.0769
9.9536,-84.1926
35.0319,-120.4985
45.6194,5.2331
41.7620,12.7069
50.5000,18.2833
52.1992,9.4653
47.4892,18.3164
58.6208,59.8478
45.7736,3.0669
14.9113,-87.2622
32.0454,130.8108
-30.5833,-59.9500
17.9900,-94.2800
20.3381,-98.2272
-22.5269,-43.7328
42.7636,47.1603
39.6003,47.1431
39.0183,48.6500
16.4200,74.5800
-34.3833,-59.8167
-21.8025,-49.6100
19.8081,84.7908
52.5700,1.1160
10.8582,79.4823
41.6581,-81.4322
45.7667,24.2000
26.9099,87.9295
9.9715,123.4047
45.5825,-122.3451
52.7684,-0.3775
29.3675,30.8528
32.7446,-8.1942
-36.7442,-72.4765
14.6795,-92.1509
34.4900,62.5900
-5.4658,-47.8878
35.2976,108.0347
30.2129,75.0969
40.5364,-75.4084
27.0444,-82.4155
-20.0000,45.5333
-34.6333,-58.5667
-4.4000,-40.9108
10.2328,76.3306
18.2167,-94.6833
-16.1328,-45.7419
42.2847,18.8453
30.7292,78.4428
51.1167,9.1167
41.6176,2.2814
42.1000,1.8456
22.1495,75.3444
19.1417,-98.0000
53.1500,140.7333
-3.6769,-39.3500
-24.7989,-53.3069
9.8011,-74.3917
19.4355,-71.9209
44.6453,7.4906
-7.0769,-36.0608
51.9569,7.0056
19.1652,99.9036
-11.6939,-41.4678
49.9747,6.5256
31.8201,-106.5958
-7.1400,-35.0864
43.7756,23.7246
16.3853,75.1494
14.2333,-90.6500
-20.2000,32.6200
22.9866,75.5192
17.8653,75.2964
43.1502,-73.7276
50.2266,5.3437
-29.6450,-53.2400
46.7675,17.2463
33.4270,130.5232
12.2647,-11.2753
21.2553,73.3041
51.0761,4.2803
20.5484,-99.3135
42.6004,-76.1784
53.3580,-1.3730
-32.8500,-61.1500
45.7606,9.7969
53.1167,34.9833
-18.5489,-42.5569
25.7683,87.5557
55.9900,40.0167
52.0471,-0.0202
-21.2750,-43.1789
26.2020,86.3090
11.4764,76.8904
-45.4068,-72.6977
23.2864,79.6896
51.9017,4.1625
-19.7606,-43.0289
29.6900,76.7500
25.8194,86.3061
40.7333,13.8500
38.6500,-8.2167
40.3768,-74.1725
4.9081,-73.9403
50.4097,2.8328
33.1222,46.1647
38.4263,140.3143
42.4408,-8.7014
50.1114,36.1219
32.7470,-111.5992
42.8170,23.2170
22.3939,79.5424
19.2334,-96.8877
30.0963,-91.9968
41.6804,2.2833
45.4833,10.8667
36.9550,8.7550
36.5842,31.8944
28.2468,-82.7170
-19.9167,47.0333
8.4672,-74.5367
14.5757,-90.6780
22.4347,88.2487
43.3473,-8.2769
9.9000,1.7667
-8.3589,-35.7619
9.6383,124.0348
19.4696,-72.1147
40.0008,-74.9930
-20.8728,-48.2969
32.5500,-7.5000
12.3844,-85.5126
42.0777,-71.4741
26.4054,86.1490
38.9667,17.1000
41.9108,0.1941
45.5889,-75.4164
26.0059,86.3496
10.4392,76.2680
8.9500,76.7833
45.0221,7.5794
12.4587,75.9605
-22.2739,-46.1650
-3.0500,-79.7333
45.4536,39.0131
47.8514,9.0114
38.9800,66.6800
-22.7228,-44.1358
6.3156,-76.1342
49.2099,17.5308
9.8323,77.4433
16.5833,-3.3667
29.6271,-95.5654
11.9919,77.4972
12.6489,124.1083
52.4472,15.5783
45.6828,28.6100
50.5453,7.2519
42.9853,-73.7879
24.7765,88.0217
37.2372,-5.1031
15.4167,74.0167
17.0897,96.4664
33.6219,-114.6195
39.0017,-76.9649
19.4189,-101.9088
-19.8650,-42.9678
-26.5650,-52.3278
49.3589,6.1886
39.9947,-76.2560
29.9101,-90.0515
51.4210,0.8090
50.5786,7.2306
25.4692,86.6068
55.9167,21.8500
33.6178,10.2861
48.5142,-123.3839
-34.4589,-56.3897
40.3418,-79.8440
38.6444,-90.3303
15.3460,76.8360
-32.5969,-53.3850
45.5089,12.0363
49.2117,19.2992
14.3845,77.9495
53.3669,-0.0061
38.0025,23.8739
7.2500,16.4333
53.5042,10.4792
10.8028,76.5585
47.4911,19.3419
33.8789,-117.3687
12.0356,39.0462
39.9191,-85.3697
38.8500,69.8833
50.0688,8.5301
39.3956,-0.4151
22.9742,75.8271
27.3290,78.1917
-37.1525,-58.4882
22.4333,120.5333
14.6206,-91.5961
35.9503,0.3808
41.7571,-71.2120
39.8928,-5.5403
43.5678,3.9021
-10.5328,-38.1000
44.2733,9.3932
45.4000,-73.5800
16.6500,76.5333
13.6867,123.1994
17.1017,78.6294
8.9000,76.5833
32.4712,131.6461
9.4090,78.3679
7.2800,28.6800
41.0500,16.8833
30.5063,-8.7931
26.1626,84.0379
31.5850,48.8850
16.1839,80.0542
16.5277,80.1385
9.7908,77.1578
10.6167,75.9833
-17.0719,-41.5239
22.6153,-83.7158
34.8356,137.9271
10.8528,3.4297
11.9783,3.2225
18.4167,-73.1500
45.8858,10.8412
51.8833,8.9667
39.0451,-76.9885
44.5000,0.1653
25.5899,85.8337
-23.2683,46.1044
37.6418,-84.7777
9.3440,78.5138
-22.2449,-63.7353
48.7503,2.5097
35.6883,105.2586
36.5483,3.8942
47.0900,81.6228
-20.4642,-41.4131
35.5000,8.3167
45.9364,6.6319
37.4406,140.4932
6.1122,-75.9839
56.7333,37.5333
47.9514,1.8803
-27.0333,28.6000
44.4796,-88.0889
49.7575,0.3792
17.3126,75.6581
26.0387,86.1612
35.3656,36.3939
-27.4828,-50.1219
18.3026,-94.8148
42.2774,-83.3877
4.4423,-75.4287
42.0049,-5.6756
10.3408,-74.7333
10.4039,-74.8231
52.8833,19.6667
38.7760,-76.0701
44.5264,10.8667
20.4500,84.4000
14.8122,-91.4944
16.9833,54.7000
48.1865,-122.4708
52.2953,5.1622
0.3450,33.8800
12.2297,-5.0353
23.7625,85.8300
13.8174,99.8830
39.5151,-76.1733
24.4274,81.6695
54.1378,10.6181
44.3667,19.3667
-10.1500,32.5625
42.5243,-83.5346
40.7677,-74.0168
-4.4500,-37.7833
43.9500,-78.3000
25.6440,85.8287
19.1892,-102.8461
26.7308,84.6263
9.1590,123.4940
32.9590,-96.8355
40.4358,70.6103
33.6099,-117.7299
-20.9628,-42.0408
50.5100,4.3633
51.9667,8.6667
11.8965,-4.3429
-20.9458,-44.9189
30.8558,74.9298
50.7489,6.1650
46.7769,21.1250
51.9000,21.6167
12.3114,-5.1533
40.3900,36.0900
28.8142,-81.6344
19.6667,-73.2000
25.6858,87.1638
29.4753,67.6511
56.5000,39.6833
41.2813,-84.3657
53.7898,-1.8504
52.9000,-2.1500
9.9096,-84.2620
45.2400,4.6708
13.1000,74.8000
53.6833,53.6500
53.7836,-1.0678
-15.9169,-46.1058
-24.1128,-49.4639
8.8500,76.8833
40.3875,-80.0791
13.4315,-87.9611
8.3667,77.3000
-34.5000,-61.4833
43.5500,79.4667
26.2115,87.5513
52.6333,6.2000
51.3775,10.1344
37.8925,23.7444
53.3850,-6.5936
7.1412,100.2905
38.7484,-77.0821
58.3633,25.5956
-4.4700,-38.9008
50.0011,12.0863
38.6208,66.2481
26.5080,8.4829
38.8254,-9.0988
-8.5747,-36.8742
60.1659,10.2558
53.0140,-1.3540
-41.3333,173.1833
51.6126,-0.1584
53.0500,-2.1420
28.5300,78.0500
8.0463,123.9434
18.9475,79.0940
51.0717,3.6733
26.2281,87.4714
11.4325,77.6658
8.9480,76.8631
16.6241,79.4448
16.5927,79.7174
52.5667,78.9472
43.9333,17.5833
49.1147,10.7542
48.8000,2.1722
18.9144,96.7856
46.2000,-61.1000
-6.2408,-42.8550
36.3624,36.2131
-5.6128,-38.7669
11.9333,-8.4167
16.5672,-96.7308
30.1690,-85.7407
-11.1000,-38.5169
9.0597,76.8889
31.4737,-4.7424
38.9863,-76.5518
-19.3258,-41.2550
47.0494,8.2639
35.8500,0.3333
36.6786,138.9991
-21.8428,-43.7928
45.2333,11.7500
43.6108,10.9700
40.4308,49.7378
40.7237,117.1930
49.4261,31.2806
46.1022,7.0750
44.9106,-0.6375
21.2275,-98.9897
45.4780,8.9984
-10.0756,17.5569
40.8000,14.5000
48.3858,16.2108
-4.1669,-40.9428
31.4624,-83.5203
-15.1019,-44.0919
49.3067,6.8231
50.4297,7.5703
39.0698,-77.0467
18.2504,-74.0969
55.8942,21.2472
47.5833,41.1000
29.7040,-95.4621
37.0264,54.2214
40.8890,-74.4893
26.2702,86.2071
36.1420,-120.3242
34.8988,-6.2177
40.2144,-75.2891
-21.9339,-42.6089
-21.0231,-47.3728
4.8600,-74.9131
-5.3100,-38.9208
53.3570,-2.1640
-3.7728,-61.6442
23.5500,120.6333
-27.1604,-56.2404
25.2517,87.8420
-6.5321,-35.7398
19.4000,-71.7833
32.5027,-86.3737
-8.4469,-40.7708
40.7828,21.4089
37.1744,43.0132
9.6000,123.3500
42.9170,24.2670
43.6186,20.9972
-6.6417,-35.7900
41.4608,45.0894
9.9500,76.5500
14.4885,79.9923
41.8007,-87.9273
51.2272,5.4317
14.8429,-91.3170
33.0500,36.0000
51.2858,5.7486
40.6994,-74.3254
22.2871,114.1360
19.8200,-71.0500
39.0801,-84.4518
52.3667,4.5333
29.9123,-95.3784
-7.6719,-36.8800
54.0000,27.2833
24.1000,121.4833
-9.0458,-36.8458
-12.7794,-39.1700
25.2833,45.8667
-38.2500,-72.6833
20.8967,-98.5819
40.0564,-76.4632
-26.6108,-49.0078
24.6583,84.4378
-4.7500,-44.9333
36.6789,4.2086
39.3026,9.2031
-28.9667,27.7667
-22.2528,-47.8228
12.0000,75.4167
-13.5458,-42.4908
52.0833,21.1167
-29.6817,152.9344
-20.5828,-46.9219
-3.9889,-39.5808
20.1319,-99.2333
9.6333,123.4333
-3.3833,38.5667
-19.3528,-47.2928
-21.0328,-44.7578
-1.5741,29.0413
0.3311,33.5300
9.3935,77.4935
-4.7889,-40.0628
31.7571,74.9589
47.5163,-122.6610
53.5800,-1.0000
17.3099,99.8263
9.9420,76.6395
40.9357,14.2604
49.9917,14.6543
49.9646,8.3464
31.0275,-114.8353
39.9333,18.3667
47.1931,7.3958
49.4464,24.9436
53.8711,-2.3916
24.1996,88.0077
-19.4139,-42.4189
43.6167,11.4667
30.5729,-97.4268
-6.2378,-42.6878
-9.1289,-36.3300
24.5167,88.0667
30.0786,53.1397
41.1632,-7.7890
50.6667,9.7667
31.6706,-8.3456
43.3169,-2.6767
2.3333,37.9833
41.7443,-71.3145
35.8419,-5.5586
28.4862,-81.5460
-16.0975,35.7708
40.7495,-73.4856
38.4430,-105.2203
21.8000,31.3500
40.5842,-74.2716
-19.5478,48.8493
38.0968,-3.7766
14.9333,121.8167
27.2167,-0.2000
22.3408,114.1870
12.6287,101.4399
33.2184,-92.6640
39.5111,46.3417
50.5123,3.5923
40.9488,-124.0857
10.8967,-72.8858
36.5495,1.7043
14.5333,-91.4500
21.6300,69.9800
-3.4281,-60.4594
38.5710,-90.1525
18.6453,-95.9719
44.9500,20.2167
41.5444,2.2670
7.1394,40.7108
14.6333,-91.1333
23.9423,116.7865
43.0225,60.2886
37.3434,-79.9534
53.3250,-1.3620
48.2583,13.0333
11.9737,75.4083
41.2443,-82.6088
48.9218,11.8455
40.9964,15.6558
-3.6250,-43.1108
-32.8000,-70.5833
16.4713,80.6970
43.0207,25.0945
23.6565,80.7091
46.9757,-123.8094
11.0244,78.3134
-2.1608,30.5442
41.6353,19.7131
-23.0428,-47.3739
24.7367,87.8676
54.9500,20.4833
43.5725,-71.4775
21.3145,-158.0289
40.1167,-8.5000
26.4291,84.7813
49.0833,30.9667
32.5212,-96.7866
44.5441,-69.6624
49.2667,6.7833
14.4588,80.0482
9.6081,125.6405
37.3864,-6.0517
28.2614,30.7317
15.1333,-92.0500
43.9439,42.5153
48.5472,22.9861
16.1175,80.9314
9.3000,76.5333
9.0032,77.3449
8.4730,-82.8712
39.3455,-120.1848
-14.5489,-49.9689
46.6669,4.3689
14.1000,74.4833
35.3266,139.1565
39.4842,-88.1781
45.3881,4.2872
18.1833,-71.9167
47.6167,21.3500
-29.2333,-61.7667
14.8167,-90.5167
13.3549,-88.3472
32.4166,-87.0336
-2.7189,-42.5328
45.9958,18.6797
-14.8950,-41.9689
22.3245,88.4940
42.1180,-70.9590
45.5333,-73.2833
53.8510,-1.7630
-15.6600,-40.0658
35.3736,36.6017
40.3854,-82.4737
-7.5350,-39.1178
62.3003,27.1642
40.9989,-74.1676
-27.9956,153.3220
51.6100,-3.6500
-26.9000,-48.8269
14.3958,37.7731
49.7817,14.6870
41.5819,2.5503
14.8833,-91.4500
27.6463,-80.3930
15.5333,80.0000
9.6667,76.4167
37.2758,15.0145
53.4200,-2.1130
43.4208,-2.7214
26.3010,127.7931
51.8656,20.8675
38.7903,-77.2999
51.6942,5.9733
-10.5389,-37.4361
28.0080,-82.6964
43.4516,-76.5005
40.8810,-85.5063
47.4028,0.6781
50.5394,9.7083
34.3686,41.9819
12.3517,-5.4422
-19.0688,47.5509
53.8833,10.6500
-18.9908,-50.5439
-19.0127,-50.6748
-6.2578,36.8653
-20.6850,-43.3000
35.7060,104.1824
41.4419,-81.8530
59.4781,25.0161
14.4644,76.5451
11.5833,75.7333
35.7421,139.2574
54.0460,-2.8940
-6.5369,-39.4969
33.4503,-82.2073
-20.7364,116.8460
-22.5022,-48.7114
24.0147,75.3532
30.3608,-89.1651
-7.0678,-36.5778
21.0531,-99.8142
-12.1550,-57.9789
-12.2419,15.3133
30.9343,88.7056
27.2167,74.1833
34.0328,44.2248
13.7467,107.0044
33.6799,35.5582
-13.5833,49.7833
-15.4833,48.4833
-21.5500,47.5167
-20.3000,47.4030
-18.6333,47.7000
-22.9500,43.4667
-15.8333,48.8167
-22.9333,43.5667
-21.0000,48.3000
-23.9000,44.9500
-22.8913,47.5881
-23.8333,45.7167
-22.3500,47.6667
-14.5333,48.0167
-24.8167,45.6667
-13.9833,49.6167
-24.1667,44.4333
-15.4167,48.9167
-22.7333,47.7667
-18.5200,46.4500
-15.1000,48.8000
-20.3330,46.9170
-19.4333,47.4167
-18.7000,47.6833
-22.0000,47.8500
-21.9833,47.9500
20.2333,-89.9833
38.8514,65.2778
-15.8656,-56.0767
40.0700,47.2047
25.6440,86.4065
25.5535,86.0636
40.9337,-74.0196
48.8850,2.4039
26.3620,86.0139
-21.3178,-49.0539
11.6190,76.2102
7.7707,98.3185
-17.1667,49.4833
47.8833,11.9167
25.3833,49.6000
26.5967,84.8526
34.5783,135.7367
52.9977,11.7504
24.9564,86.0344
38.8181,-76.9833
49.6414,8.4546
9.9083,76.4583
46.7963,11.9355
31.6214,35.1022
-5.7328,-44.1578
29.9457,-93.9164
34.6888,137.5614
6.0597,-75.5039
5.4000,100.2833
18.2718,84.0064
17.5000,-95.7600
26.6916,-80.6656
37.4395,24.9381
-16.3833,46.9000
42.1972,-71.8453
46.8000,-71.3500
-11.5469,-41.9778
49.5242,5.8914
17.5126,78.2885
26.0563,86.0013
11.1000,76.3167
53.5022,-1.3402
40.6817,-73.4496
-28.7119,-51.9350
60.9222,24.6472
39.3831,118.7119
26.5436,84.4364
19.3833,-96.9667
-7.1878,-39.7369
46.9436,7.3893
40.8667,14.3500
35.3161,-0.0483
30.0700,75.9800
9.8475,77.2960
8.8700,-79.7200
34.7432,-87.6343
-27.3167,-61.2833
26.6549,108.5876
35.7286,-0.7069
45.6757,-118.8201
49.6269,-1.6431
